ID,AmountRain,StrongWindDir,StrongWindSpeed,MorningWindDir,AfternoonWindDir,AfternoonWindSpeed,MorningHumidity,AfternoonHumidity,MorningTemp,AfternoonTemp,DidRainToday,DaysSinceNewYear,TomorrowRainForecast
6375,0.0,ENE,35.0,ENE,NE,7.0,68.0,39.0,18.1,26.2,No,72,0
636,1.2,SW,52.0,SE,WSW,11.0,83.0,49.0,8.0,14.7,Yes,249,0
4436,11.4,ESE,26.0,WSW,ESE,15.0,85.0,65.0,16.9,22.4,Yes,97,0
6843,0.0,W,37.0,WSW,W,19.0,65.0,45.0,11.5,15.9,No,205,0
6001,0.0,SSW,54.0,SSW,SW,24.0,46.0,21.0,18.6,22.9,No,62,0
5720,0.0,W,30.0,WSW,E,9.0,41.0,24.0,16.7,23.8,No,305,0
649,0.0,W,24.0,SSE,W,9.0,79.0,54.0,10.0,18.6,No,262,0
2937,0.0,WNW,20.0,SSE,NW,7.0,76.0,45.0,15.1,23.3,No,102,0
2102,0.0,WNW,41.0,SSE,N,20.0,62.0,25.0,21.9,29.8,No,358,0
6100,0.0,SSW,31.0,SW,SW,11.0,79.0,46.0,5.6,11.6,No,161,0
660,0.0,NE,20.0,NW,NE,11.0,71.0,42.0,9.9,16.5,No,273,0
6805,0.0,SW,46.0,W,WSW,22.0,49.0,37.0,10.2,15.6,No,167,0
6550,1.2,WNW,52.0,W,WSW,17.0,66.0,49.0,11.6,14.7,Yes,247,0
5432,0.2,ENE,28.0,SW,NNE,7.0,73.0,42.0,21.0,27.3,No,17,0
3239,0.0,NE,33.0,,NE,15.0,85.0,39.0,9.0,19.5,No,230,0
1117,0.0,NNW,87.0,SE,N,24.0,61.0,29.0,22.2,32.9,No,35,1
3869,0.8,NNW,17.0,SW,NNE,11.0,100.0,67.0,10.3,14.1,No,196,0
3489,0.2,SW,35.0,SW,SE,13.0,71.0,50.0,13.1,17.1,No,141,0
414,0.0,W,56.0,SE,WNW,22.0,39.0,18.0,22.4,34.3,No,20,0
46,0.0,SE,33.0,SE,SW,11.0,35.0,16.0,16.0,25.8,No,16,0
909,4.4,WNW,52.0,WNW,W,24.0,85.0,54.0,7.5,10.6,Yes,187,0
6605,1.2,NNW,63.0,SSE,N,19.0,87.0,68.0,18.7,22.8,Yes,302,1
2934,10.8,NW,39.0,W,SSE,11.0,89.0,72.0,11.1,16.6,Yes,99,0
6658,0.0,SSE,31.0,E,ESE,9.0,33.0,18.0,21.8,29.1,No,355,0
2433,0.0,WSW,33.0,W,SE,9.0,53.0,30.0,17.2,24.9,No,324,0
1472,0.0,N,33.0,,NNW,13.0,70.0,29.0,18.3,30.4,No,84,0
4932,28.4,S,48.0,SSW,S,28.0,95.0,73.0,13.4,15.4,Yes,238,1
3095,24.8,SW,76.0,,NE,9.0,97.0,49.0,20.0,30.0,Yes,84,1
3684,0.0,WNW,46.0,N,NW,26.0,57.0,29.0,23.2,29.7,No,345,0
1785,0.0,NE,31.0,NNE,S,9.0,46.0,27.0,20.1,30.5,No,36,0
2899,0.0,SE,35.0,SE,WSW,15.0,58.0,31.0,23.3,32.5,No,60,0
6503,0.0,SW,30.0,SW,SSW,15.0,98.0,49.0,4.4,12.6,No,200,0
4666,0.0,E,28.0,NW,SE,6.0,55.0,34.0,18.3,26.2,No,330,0
4418,0.0,NNE,37.0,,NNE,26.0,93.0,45.0,16.5,28.4,No,79,0
650,0.0,W,24.0,E,WNW,15.0,81.0,64.0,11.9,19.2,No,263,0
2763,0.0,N,63.0,N,N,22.0,53.0,49.0,19.1,23.9,No,289,1
5052,0.0,ESE,24.0,ESE,ESE,15.0,62.0,44.0,18.7,21.6,No,360,0
2739,0.0,W,39.0,W,W,28.0,76.0,61.0,13.2,17.6,No,265,0
6164,0.0,SSE,17.0,ENE,W,6.0,46.0,32.0,15.5,20.1,No,225,0
6035,0.0,SSW,31.0,S,SSE,13.0,44.0,26.0,13.8,24.6,No,96,0
6235,0.0,SW,69.0,SSW,WSW,19.0,54.0,29.0,19.9,26.6,No,297,1
1132,0.0,SE,39.0,SSE,WSW,13.0,82.0,86.0,19.0,20.5,No,50,1
215,0.0,W,31.0,W,W,15.0,80.0,56.0,7.0,12.0,No,185,0
5352,0.0,NNE,26.0,ESE,,0.0,78.0,46.0,18.0,26.4,No,297,0
3370,0.0,NNW,43.0,NNE,N,20.0,83.0,56.0,22.4,28.2,No,0,0
4215,0.0,WSW,22.0,,WNW,9.0,100.0,47.0,8.0,17.2,No,181,0
1416,0.0,W,44.0,SE,W,22.0,49.0,16.0,22.3,32.7,No,0,0
6471,3.2,,,SW,,,78.0,,9.7,,Yes,168,0
2147,0.2,NW,41.0,E,S,9.0,74.0,21.0,22.3,36.2,No,38,0
1830,0.0,W,35.0,,NW,15.0,81.0,33.0,13.5,22.5,No,81,0
4226,8.0,WNW,31.0,NNE,NW,15.0,83.0,45.0,13.5,19.3,Yes,192,0
865,3.6,WNW,26.0,WSW,WNW,7.0,85.0,65.0,10.0,14.8,Yes,143,0
198,0.0,N,11.0,N,,0.0,99.0,63.0,4.7,14.5,No,168,0
5422,0.0,E,35.0,WNW,NNE,11.0,55.0,45.0,22.4,28.0,No,7,0
1641,0.8,WNW,28.0,ENE,W,15.0,73.0,53.0,12.9,17.4,No,256,0
4539,0.2,NW,61.0,N,NW,33.0,90.0,42.0,14.1,17.4,No,200,0
4844,0.0,WNW,48.0,NNW,WNW,26.0,53.0,34.0,19.3,22.3,No,147,0
2120,0.2,NNE,39.0,SE,SE,7.0,55.0,33.0,23.6,31.2,No,11,0
5527,0.2,WSW,41.0,ESE,WSW,7.0,78.0,78.0,19.5,18.3,No,112,1
5658,0.0,NNW,44.0,NNW,NNW,13.0,90.0,52.0,14.6,21.4,No,243,0
6665,0.0,NNE,41.0,N,ENE,6.0,63.0,40.0,25.6,30.9,No,362,0
1189,0.0,SSE,24.0,,SSE,19.0,71.0,38.0,17.4,24.5,No,107,0
1430,0.0,WNW,30.0,NE,WSW,13.0,52.0,27.0,19.6,28.2,No,14,0
1011,0.0,ENE,22.0,SW,S,11.0,85.0,48.0,15.6,25.3,No,294,0
6582,0.6,SSW,39.0,SSW,SSW,15.0,61.0,26.0,11.5,17.5,No,279,0
1428,0.0,SW,33.0,WSW,W,15.0,57.0,80.0,20.1,16.8,No,12,1
5479,0.0,E,28.0,ENE,NE,11.0,98.0,32.0,19.8,31.7,No,64,0
322,0.0,SSE,20.0,ESE,SSE,15.0,73.0,44.0,15.4,25.3,No,293,0
2447,0.0,SE,26.0,E,SSE,9.0,50.0,18.0,23.5,33.3,No,338,0
296,0.0,NNW,44.0,NNE,N,13.0,60.0,57.0,15.2,17.3,No,267,1
3296,0.0,W,59.0,WSW,WSW,28.0,43.0,26.0,15.1,20.9,No,288,0
6596,0.0,ENE,41.0,NE,NW,9.0,60.0,33.0,19.2,26.1,No,293,1
4948,0.0,SE,17.0,SW,SE,11.0,77.0,61.0,13.8,15.7,No,254,0
4703,1.6,ESE,31.0,,NE,15.0,79.0,42.0,21.0,30.5,Yes,2,0
19,0.0,S,24.0,SE,SE,9.0,56.0,28.0,19.1,27.3,No,355,0
6668,0.0,N,30.0,NNE,SSE,7.0,35.0,21.0,31.2,37.3,No,0,0
4773,0.0,NW,78.0,,NE,7.0,92.0,49.0,18.3,28.0,No,73,1
5520,0.0,NNE,24.0,N,NE,9.0,85.0,35.0,19.3,27.8,No,105,0
2443,0.0,WNW,43.0,SW,W,26.0,45.0,28.0,24.1,27.3,No,334,0
3373,0.8,NE,28.0,S,NE,17.0,83.0,66.0,19.6,22.6,No,3,0
270,4.2,W,59.0,NE,W,19.0,81.0,80.0,13.0,17.5,Yes,240,1
1184,0.0,WNW,22.0,SSE,WSW,13.0,79.0,35.0,11.3,21.0,No,102,0
1082,0.0,SSW,30.0,SSE,SSW,7.0,61.0,27.0,24.2,33.4,No,0,0
5391,0.0,N,17.0,ENE,N,7.0,73.0,66.0,22.6,24.9,No,341,0
5366,1.6,SE,31.0,SSW,SE,20.0,65.0,65.0,17.9,19.2,Yes,311,0
3055,21.2,S,30.0,SW,SSE,15.0,94.0,92.0,15.0,16.5,Yes,44,1
6138,0.0,NW,24.0,N,NW,7.0,60.0,39.0,10.2,17.4,No,199,0
5517,2.6,ESE,24.0,ESE,ESE,9.0,82.0,64.0,18.6,21.4,Yes,102,0
970,5.0,W,56.0,N,W,33.0,55.0,71.0,16.7,12.1,Yes,248,0
1135,0.0,WNW,31.0,,SW,17.0,73.0,29.0,18.4,30.5,No,53,0
5037,13.8,SSE,48.0,SSE,SE,20.0,61.0,53.0,19.1,20.5,Yes,345,0
45,0.0,SW,56.0,WSW,SW,31.0,46.0,20.0,18.0,25.5,No,15,0
5345,0.4,SSE,24.0,SSE,ENE,6.0,75.0,56.0,18.2,21.9,No,290,0
3178,0.6,SE,24.0,SSW,ESE,13.0,86.0,69.0,12.8,16.3,No,168,1
2389,0.0,E,17.0,S,SSE,11.0,66.0,53.0,14.8,20.6,No,280,0
6923,0.0,SW,43.0,SSW,SSW,20.0,35.0,15.0,14.9,22.1,No,288,0
6913,8.0,NE,26.0,NE,SW,9.0,96.0,60.0,14.4,20.7,Yes,278,0
5829,1.2,S,35.0,WSW,S,20.0,100.0,70.0,16.0,22.4,Yes,66,0
4624,0.0,W,41.0,N,NW,15.0,51.0,10.0,15.7,30.5,No,288,0
3870,0.2,N,20.0,SW,NNE,13.0,98.0,66.0,10.7,15.2,No,197,0
906,15.4,W,69.0,N,NW,35.0,85.0,54.0,10.7,14.1,Yes,184,1
233,9.8,WNW,26.0,W,W,17.0,83.0,58.0,8.5,12.9,Yes,203,0
5364,9.2,WSW,37.0,NNE,W,15.0,100.0,56.0,20.5,24.5,Yes,309,0
4276,0.0,WSW,33.0,SW,S,15.0,49.0,36.0,10.9,17.2,No,244,0
2214,1.4,NW,30.0,E,NW,20.0,86.0,41.0,16.3,25.9,Yes,105,0
3826,0.0,NNW,13.0,NNE,NW,4.0,92.0,49.0,11.2,20.3,No,153,0
5671,0.0,WSW,15.0,SW,NW,2.0,75.0,70.0,16.3,19.4,No,256,1
1727,0.0,W,44.0,WNW,W,30.0,60.0,35.0,15.0,20.0,No,343,0
1401,0.0,WNW,39.0,S,WNW,22.0,54.0,29.0,18.0,23.5,No,320,0
3880,0.0,SW,28.0,SW,ESE,2.0,71.0,56.0,10.0,15.2,No,207,0
2316,0.0,WNW,26.0,W,WNW,15.0,87.0,70.0,3.3,9.2,No,207,0
2053,0.0,WNW,30.0,SE,W,13.0,62.0,25.0,15.7,24.7,No,309,0
5710,8.8,WSW,50.0,WSW,SSW,17.0,100.0,55.0,16.4,18.6,Yes,295,0
4965,0.0,WNW,37.0,N,NW,15.0,50.0,20.0,21.0,31.1,No,271,0
2466,0.0,N,28.0,NE,ESE,13.0,51.0,26.0,22.3,29.5,No,357,0
1818,0.0,WNW,50.0,,NNW,19.0,59.0,27.0,22.5,33.2,No,69,1
5925,0.2,SE,22.0,,E,11.0,100.0,53.0,10.4,19.9,No,162,0
329,0.0,W,19.0,SE,SE,9.0,67.0,41.0,17.9,25.8,No,300,0
1368,0.0,SW,37.0,SE,NW,6.0,83.0,50.0,10.7,20.1,No,287,0
480,0.0,NE,26.0,,NE,11.0,71.0,41.0,15.5,24.7,No,92,0
5000,0.0,WSW,76.0,,ENE,15.0,85.0,83.0,18.6,20.1,No,308,1
1517,9.8,W,41.0,N,W,22.0,96.0,65.0,14.0,15.0,Yes,132,1
1905,0.0,WNW,17.0,,WNW,11.0,86.0,65.0,7.1,14.7,No,157,0
4523,0.2,NW,44.0,SW,W,17.0,100.0,43.0,5.8,20.7,No,184,0
3642,0.0,WNW,37.0,NE,NNW,17.0,95.0,45.0,19.5,29.9,No,303,0
3754,0.0,SE,39.0,S,SE,24.0,78.0,55.0,20.1,26.0,No,51,0
2501,4.2,WNW,35.0,,NE,13.0,83.0,47.0,20.8,30.4,Yes,27,0
4254,0.0,N,20.0,NNE,W,4.0,74.0,31.0,7.9,20.9,No,220,0
4317,9.8,SW,59.0,WNW,SW,28.0,92.0,72.0,6.2,15.4,Yes,285,1
4429,0.0,E,31.0,SW,ESE,7.0,72.0,47.0,18.3,24.9,No,90,0
4940,0.0,SW,46.0,SSW,S,20.0,54.0,45.0,13.6,15.7,No,246,0
572,0.0,E,13.0,SSE,,0.0,99.0,77.0,3.1,10.0,No,184,0
3210,0.0,NNE,35.0,,NW,20.0,81.0,29.0,8.5,22.2,No,201,0
5077,1.2,E,37.0,NNE,ENE,15.0,77.0,43.0,24.2,30.0,Yes,21,0
4425,0.0,WNW,33.0,,NNW,7.0,89.0,44.0,20.8,29.8,No,86,1
2694,0.0,E,13.0,SSE,E,7.0,89.0,65.0,6.0,14.4,No,220,0
5027,5.4,E,48.0,N,NNE,4.0,74.0,40.0,23.1,33.0,Yes,335,0
1460,0.0,NNW,31.0,WSW,W,17.0,63.0,26.0,18.4,28.6,No,72,0
6733,0.0,ENE,43.0,ENE,NE,17.0,46.0,24.0,21.3,29.3,No,65,0
798,0.2,ENE,31.0,,NE,13.0,80.0,85.0,20.7,20.6,No,46,1
4173,0.2,SSW,24.0,,SW,11.0,100.0,34.0,10.5,20.7,No,139,0
2529,0.0,NW,43.0,SW,WSW,15.0,38.0,36.0,28.3,32.3,No,55,0
3169,0.0,WNW,41.0,NW,W,13.0,83.0,45.0,11.5,16.8,No,158,0
3056,36.0,S,41.0,SSW,SSE,17.0,91.0,82.0,17.8,21.9,Yes,45,1
73,3.0,SSE,41.0,SE,SSE,24.0,41.0,21.0,18.0,27.6,Yes,43,0
1572,2.2,WNW,39.0,N,E,7.0,91.0,74.0,8.2,11.5,Yes,187,1
4911,0.0,WSW,22.0,WNW,N,7.0,77.0,36.0,8.3,20.3,No,217,0
234,0.0,NW,22.0,,NNW,15.0,87.0,58.0,3.7,11.6,No,204,0
438,0.0,SE,31.0,SSE,E,13.0,48.0,34.0,20.6,27.2,No,46,0
1598,0.0,WNW,52.0,,NNW,24.0,87.0,55.0,10.1,14.2,No,213,1
4547,0.0,NNE,11.0,,NNE,6.0,100.0,59.0,8.5,17.4,No,208,0
4248,0.0,WSW,31.0,SW,S,13.0,67.0,37.0,9.6,16.5,No,214,0
3223,0.0,WSW,52.0,NNE,WSW,20.0,73.0,31.0,11.5,18.5,No,214,0
1703,0.0,NE,54.0,SSE,SE,11.0,55.0,32.0,17.4,24.3,No,319,0
3892,0.0,WSW,28.0,SW,WSW,13.0,100.0,47.0,7.9,14.6,No,220,0
3676,1.2,E,30.0,SE,NNE,7.0,88.0,68.0,20.3,24.3,Yes,337,0
2340,0.2,ESE,19.0,,NNE,9.0,78.0,54.0,7.1,16.2,No,231,0
6701,7.8,S,30.0,NW,NW,4.0,69.0,44.0,29.6,34.5,Yes,33,0
5755,0.0,E,30.0,N,NE,13.0,64.0,55.0,22.8,26.1,No,357,0
2021,0.0,WNW,31.0,NE,SSE,11.0,83.0,39.0,12.9,26.5,No,277,0
1688,0.0,N,30.0,SE,NE,9.0,69.0,24.0,15.8,27.3,No,304,0
900,0.0,SSE,15.0,,ESE,7.0,98.0,52.0,3.6,15.2,No,178,0
1112,9.0,SE,43.0,WSW,W,19.0,61.0,33.0,19.1,26.2,Yes,30,0
135,0.0,W,31.0,,WNW,13.0,65.0,30.0,9.6,19.4,No,105,0
4143,82.4,E,24.0,,NE,4.0,93.0,58.0,18.9,24.8,Yes,109,0
1237,0.0,W,35.0,WSW,W,19.0,100.0,86.0,6.3,10.8,No,155,1
5429,29.8,S,43.0,WSW,S,20.0,97.0,60.0,13.3,20.6,Yes,14,0
2758,0.6,SW,39.0,W,WSW,22.0,81.0,49.0,7.6,13.7,No,284,0
3329,0.0,N,48.0,N,NE,22.0,60.0,31.0,27.6,33.8,No,323,0
6710,0.0,S,48.0,,SW,17.0,61.0,28.0,27.1,36.6,No,42,1
1418,0.0,E,22.0,S,SSW,11.0,32.0,20.0,23.6,33.9,No,2,0
6930,0.0,NE,35.0,N,NNE,11.0,29.0,13.0,25.3,32.2,No,295,0
4387,1.4,ENE,31.0,ESE,NNE,15.0,91.0,54.0,21.1,27.6,Yes,20,0
4867,0.0,W,59.0,ENE,N,11.0,100.0,70.0,7.4,14.8,No,173,0
3855,0.6,NNE,22.0,NNW,NE,13.0,86.0,59.0,13.1,17.3,No,182,0
3420,1.8,SE,31.0,SSW,ESE,20.0,73.0,53.0,16.5,20.8,Yes,60,0
3800,0.0,W,15.0,NNW,NNW,2.0,83.0,35.0,11.0,20.7,No,127,0
5911,0.2,WSW,37.0,WSW,SW,19.0,49.0,35.0,13.0,16.2,No,148,0
574,5.6,SSE,35.0,WNW,W,15.0,94.0,56.0,6.7,13.8,Yes,186,0
2464,0.0,N,43.0,SE,SW,11.0,53.0,36.0,21.2,28.1,No,355,0
3098,0.0,E,31.0,E,NE,11.0,96.0,45.0,15.0,25.8,No,87,0
113,0.4,ENE,30.0,SSE,SSE,9.0,69.0,78.0,18.3,19.6,No,83,1
5232,1.0,SSW,24.0,SSW,E,4.0,82.0,56.0,12.3,16.6,No,176,0
2732,10.8,NNW,39.0,W,NW,22.0,88.0,72.0,10.0,12.8,Yes,258,0
2675,0.0,ESE,13.0,NNE,E,7.0,100.0,70.0,10.7,16.7,No,201,0
4149,0.4,WSW,61.0,W,WSW,26.0,60.0,44.0,13.6,18.0,No,115,0
1375,0.0,WSW,48.0,W,WSW,26.0,72.0,35.0,15.3,20.1,No,294,0
4411,0.0,SSE,19.0,SW,S,7.0,85.0,68.0,21.4,24.8,No,72,0
5874,0.0,SSE,9.0,NE,NW,4.0,95.0,63.0,17.3,22.6,No,111,0
962,0.0,W,26.0,W,WNW,19.0,80.0,59.0,8.2,15.6,No,240,0
4365,2.8,E,26.0,NNW,N,11.0,88.0,58.0,20.6,28.8,Yes,333,0
4238,3.6,S,31.0,SW,SSE,9.0,90.0,69.0,11.8,14.7,Yes,204,1
1549,3.6,NW,11.0,,SE,6.0,100.0,90.0,7.2,12.0,Yes,164,0
789,0.0,SSE,26.0,SSE,WNW,7.0,58.0,40.0,14.5,23.9,No,37,0
1983,0.0,NNW,26.0,SW,NW,13.0,93.0,67.0,9.4,16.3,No,235,0
5342,0.0,E,24.0,NW,NNE,11.0,100.0,39.0,16.9,28.7,No,287,0
4045,0.0,WSW,67.0,WNW,W,35.0,40.0,28.0,22.3,26.1,No,10,0
1856,0.0,W,37.0,,W,19.0,89.0,57.0,12.6,20.2,No,107,0
3224,0.0,W,26.0,,W,9.0,84.0,39.0,8.9,18.4,No,215,0
5379,0.0,WNW,61.0,N,WNW,33.0,45.0,21.0,30.4,34.6,No,329,0
6133,0.0,WNW,35.0,NW,WNW,19.0,75.0,46.0,8.6,13.2,No,194,1
4230,0.0,WSW,41.0,,WSW,24.0,70.0,45.0,10.0,16.1,No,196,0
2024,0.0,WSW,43.0,SSE,W,26.0,69.0,48.0,11.5,17.9,No,280,0
3152,5.0,ESE,48.0,SE,ESE,15.0,72.0,85.0,17.0,17.2,Yes,141,1
476,0.4,SSW,28.0,,WSW,11.0,91.0,44.0,17.5,26.0,No,88,0
3272,1.0,N,35.0,SW,SE,19.0,70.0,62.0,18.1,18.9,No,263,0
4866,0.0,NNW,15.0,WSW,N,4.0,87.0,51.0,11.1,18.3,No,172,0
3245,0.4,W,83.0,WNW,,,32.0,,15.5,,No,236,0
316,1.4,WNW,50.0,NW,WSW,22.0,79.0,84.0,11.1,10.9,Yes,287,1
2704,0.0,NNE,28.0,SSE,NNE,15.0,100.0,57.0,9.3,19.4,No,230,0
1342,0.0,NE,20.0,E,NW,9.0,82.0,53.0,11.9,16.6,No,260,0
5948,0.0,ENE,48.0,ENE,WSW,9.0,46.0,28.0,23.4,33.3,No,9,0
4949,0.0,ENE,28.0,SW,E,17.0,77.0,63.0,14.8,19.0,No,255,0
1321,0.0,SE,19.0,E,S,7.0,100.0,59.0,4.6,13.9,No,239,0
6010,9.2,NE,39.0,ENE,NE,6.0,86.0,43.0,20.0,28.8,Yes,71,1
3906,0.0,E,13.0,SW,NE,4.0,87.0,67.0,13.8,17.0,No,234,0
6192,0.0,NNW,44.0,N,NNW,20.0,18.0,6.0,21.8,29.1,No,254,0
1136,0.0,SE,28.0,,ENE,11.0,65.0,27.0,19.8,32.9,No,54,0
6800,0.0,SE,31.0,S,SE,13.0,65.0,66.0,10.6,13.6,No,162,0
3186,0.2,WSW,13.0,SW,,0.0,97.0,67.0,9.7,15.6,No,177,0
3289,0.0,S,54.0,SW,SSE,22.0,63.0,64.0,13.2,14.7,No,281,0
4596,0.0,WNW,50.0,WNW,WNW,24.0,55.0,29.0,19.3,23.7,No,260,0
5668,3.8,WNW,48.0,NNE,W,24.0,73.0,46.0,16.7,20.5,Yes,253,0
1335,0.0,W,22.0,E,NW,7.0,100.0,53.0,8.7,18.1,No,253,0
4324,0.0,ENE,24.0,,E,6.0,95.0,32.0,15.1,30.0,No,292,0
4256,0.0,SSW,72.0,SW,S,31.0,46.0,34.0,11.6,16.3,No,222,0
5573,0.0,W,48.0,N,WNW,24.0,72.0,48.0,13.5,16.9,No,158,0
2966,0.0,ESE,17.0,N,SSE,9.0,100.0,64.0,7.6,16.2,No,131,0
6915,0.0,S,31.0,SSW,WSW,15.0,77.0,35.0,15.7,23.1,No,280,0
525,0.0,WNW,17.0,NNW,WNW,9.0,90.0,38.0,7.4,19.4,No,137,0
839,0.0,NE,26.0,,ENE,11.0,86.0,52.0,14.8,24.3,No,87,0
848,0.0,SE,17.0,,ESE,9.0,96.0,57.0,6.2,15.7,No,126,0
6401,0.0,E,20.0,ENE,NW,6.0,67.0,56.0,19.0,22.7,No,98,0
153,0.0,W,19.0,ENE,WSW,13.0,86.0,44.0,9.6,18.8,No,123,0
4916,0.0,SSW,33.0,SW,E,7.0,54.0,38.0,9.7,13.6,No,222,0
1599,1.2,NNW,43.0,WNW,NNE,17.0,87.0,83.0,6.3,9.3,Yes,214,0
1258,1.4,W,28.0,NE,W,20.0,100.0,81.0,7.7,12.0,Yes,176,0
1866,0.0,SSE,20.0,SE,NE,9.0,84.0,60.0,12.1,21.3,No,117,0
2029,3.4,W,48.0,W,WSW,33.0,79.0,56.0,16.5,15.6,Yes,285,1
1968,0.0,NNW,17.0,ENE,SSE,4.0,100.0,64.0,6.6,14.0,No,220,0
1059,0.0,ENE,33.0,SE,ENE,13.0,62.0,32.0,20.7,28.4,No,342,0
3099,0.0,SE,39.0,S,SE,20.0,84.0,51.0,19.7,23.6,No,88,1
2067,0.0,WSW,56.0,SSE,NNW,22.0,57.0,13.0,18.7,33.0,No,323,0
5301,2.4,SW,46.0,SSW,SW,24.0,84.0,41.0,13.5,18.6,Yes,245,0
5700,0.0,SW,43.0,W,SSW,9.0,60.0,39.0,13.9,21.1,No,285,0
5176,1.0,SSE,26.0,SSW,SE,11.0,96.0,76.0,16.1,19.1,No,120,1
6948,1.4,SW,59.0,S,SSW,11.0,83.0,29.0,16.3,25.5,Yes,313,0
651,0.0,W,26.0,W,SE,6.0,70.0,48.0,14.7,19.1,No,264,0
264,3.8,NNE,26.0,ENE,NNE,11.0,94.0,67.0,10.8,18.2,Yes,234,1
3201,0.2,N,22.0,,NE,7.0,99.0,63.0,8.0,17.3,No,192,0
3183,0.2,N,26.0,NW,N,13.0,100.0,58.0,6.6,16.5,No,174,0
923,0.0,SE,26.0,NW,S,11.0,75.0,46.0,8.8,16.8,No,201,0
2260,2.4,W,44.0,W,W,22.0,75.0,52.0,6.0,10.8,Yes,151,0
3491,0.0,NNE,22.0,,N,15.0,100.0,60.0,11.2,18.0,No,143,1
6813,0.0,E,28.0,E,E,6.0,78.0,35.0,9.9,17.7,No,175,0
6222,0.0,W,76.0,NNE,WSW,35.0,50.0,73.0,19.0,16.8,No,284,0
6736,3.6,N,31.0,NE,NNW,13.0,79.0,58.0,20.5,25.5,Yes,68,0
331,0.0,WSW,22.0,SE,S,11.0,75.0,46.0,19.1,28.4,No,302,0
1526,0.0,NNW,15.0,NNW,,0.0,98.0,79.0,6.1,10.8,No,141,0
3548,3.4,WSW,39.0,SW,E,15.0,99.0,64.0,11.6,15.7,Yes,205,1
2583,0.0,ENE,20.0,,SSE,7.0,67.0,41.0,16.4,24.8,No,109,0
730,0.0,WNW,46.0,WNW,W,26.0,59.0,38.0,19.1,21.9,No,343,0
6108,0.0,ESE,22.0,ESE,ESE,9.0,83.0,51.0,10.2,17.1,No,169,0
2626,0.0,ESE,15.0,WNW,ESE,9.0,80.0,53.0,8.0,17.1,No,152,0
1813,0.2,WNW,41.0,ENE,NNW,19.0,76.0,35.0,21.6,32.6,No,64,0
2968,0.0,SE,20.0,ESE,ESE,9.0,82.0,59.0,10.9,18.2,No,133,0
317,6.8,W,39.0,W,WNW,19.0,77.0,56.0,8.8,14.9,Yes,288,0
588,0.2,WNW,19.0,SSE,WNW,11.0,99.0,62.0,3.1,11.5,No,200,0
6599,4.8,S,26.0,SSE,S,13.0,84.0,37.0,15.9,22.3,Yes,296,0
6924,0.0,ESE,44.0,SE,ESE,20.0,27.0,6.0,15.5,25.2,No,289,0
1295,0.2,WNW,20.0,,W,9.0,76.0,50.0,6.0,13.4,No,213,0
3692,2.4,W,67.0,W,W,41.0,48.0,47.0,16.0,20.2,Yes,353,0
3563,0.0,ESE,48.0,WSW,N,19.0,88.0,37.0,8.7,17.3,No,220,1
6770,1.0,SW,31.0,WSW,SW,15.0,88.0,51.0,12.1,16.0,No,132,0
3825,3.2,SE,26.0,SW,SSE,13.0,89.0,58.0,15.6,18.6,Yes,152,0
5117,0.2,ESE,26.0,N,NE,9.0,79.0,45.0,19.0,29.1,No,61,0
164,0.0,WNW,54.0,NW,NW,19.0,82.0,63.0,12.9,15.9,No,134,1
6019,0.0,NNW,28.0,NE,WNW,13.0,46.0,19.0,21.9,32.8,No,80,0
4012,11.2,E,28.0,SSE,E,17.0,74.0,60.0,20.2,23.6,Yes,342,0
1825,0.0,WNW,31.0,S,W,19.0,87.0,42.0,17.0,25.2,No,76,0
5808,0.0,E,31.0,SE,NNE,15.0,69.0,48.0,21.1,28.0,No,45,0
6729,0.0,S,31.0,SSE,SSE,9.0,32.0,23.0,18.4,25.1,No,61,0
3987,0.0,NW,63.0,NNE,WNW,37.0,100.0,19.0,19.0,35.3,No,317,0
6783,0.0,SSW,26.0,SSW,SW,9.0,89.0,53.0,6.8,13.4,No,145,0
2210,0.0,W,31.0,E,NW,17.0,67.0,31.0,16.3,25.7,No,101,0
1109,0.0,NE,31.0,SSE,S,6.0,56.0,29.0,24.9,32.4,No,27,0
5072,0.0,WSW,39.0,,W,15.0,51.0,20.0,23.4,34.1,No,16,0
6109,0.0,NE,33.0,ENE,NNE,15.0,76.0,42.0,12.2,18.4,No,170,0
1155,0.0,NNW,31.0,,SE,13.0,77.0,61.0,19.6,24.5,No,73,1
2122,46.8,WSW,50.0,WNW,W,22.0,96.0,53.0,18.3,25.2,Yes,13,0
4671,0.0,NE,26.0,N,ENE,9.0,68.0,37.0,18.7,24.9,No,335,0
2585,0.0,ESE,19.0,NE,SSE,9.0,61.0,55.0,17.4,22.0,No,111,1
1649,0.2,E,30.0,SE,NE,13.0,94.0,56.0,9.6,19.7,No,264,0
3863,0.0,WNW,46.0,W,WNW,26.0,49.0,33.0,11.0,15.2,No,190,0
783,0.0,NW,61.0,E,NW,28.0,57.0,16.0,27.2,38.8,No,31,0
1967,0.0,SSE,13.0,ENE,E,7.0,100.0,73.0,6.7,13.0,No,219,0
3982,9.0,NE,24.0,NNW,NNE,9.0,100.0,53.0,19.9,31.6,Yes,312,0
452,0.0,NE,37.0,NE,NE,17.0,74.0,93.0,20.9,20.1,No,63,1
543,0.0,SW,17.0,ESE,WSW,11.0,99.0,84.0,5.1,8.9,No,155,0
